customer_id,product,viewed,clicked,applied,approved,used
C105061,Premium Credit Card,1,1,0,0,0
C105061,Travel Credit Card,1,0,0,0,0
C105061,Fixed Deposit,1,1,0,0,0
C105061,Personal Loan,1,1,0,0,0
C105062,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105062,Fixed Deposit,1,1,1,1,1
C105062,Travel Credit Card,1,1,0,0,0
C105062,Premium Credit Card,1,1,1,1,1
C105062,Recurring Deposit,1,0,0,0,0
C105063,Fixed Deposit,1,0,0,0,0
C105064,Premium Banking Account,1,0,0,0,0
C105065,Term Insurance,1,0,0,0,0
C105065,Premium Credit Card,1,0,0,0,0
C105065,Fuel Credit Card,1,1,0,0,0
C105065,Cashback Credit Card,1,1,0,0,0
C105066,Personal Loan,1,1,1,1,1
C105066,Travel Credit Card,1,0,0,0,0
C105066,Home Loan,1,1,0,0,0
C105067,Fuel Credit Card,1,1,0,0,0
C105067,Travel Credit Card,1,1,0,0,0
C105068,Recurring Deposit,1,0,0,0,0
C105069,Recurring Deposit,1,0,0,0,0
C105070,Recurring Deposit,1,0,0,0,0
C105071,Fuel Credit Card,1,1,0,0,0
C105072,Home Loan,1,0,0,0,0
C105073,Fuel Credit Card,1,0,0,0,0
C105073,Term Insurance,1,0,0,0,0
C105073,Travel Credit Card,1,1,0,0,0
C105074,Fuel Credit Card,1,1,1,1,1
C105074,Premium Credit Card,1,1,0,0,0
C105076,Premium Banking Account,1,1,0,0,0
C105076,Premium Credit Card,1,1,0,0,0
C105076,Travel Credit Card,1,1,0,0,0
C105076,Cashback Credit Card,1,1,0,0,0
C105078,Fuel Credit Card,1,1,0,0,0
C105078,Fixed Deposit,1,1,0,0,0
C105079,Fuel Credit Card,1,0,0,0,0
C105079,Personal Loan,1,0,0,0,0
C105079,Premium Banking Account,1,1,1,0,0
C105079,Investment Plan (Mutual Fund SIP),1,1,1,0,0
C105080,Home Loan,1,1,0,0,0
C105080,Recurring Deposit,1,1,1,0,0
C105080,Fixed Deposit,1,0,0,0,0
C105080,Fuel Credit Card,1,1,1,1,1
C105081,Fuel Credit Card,1,1,0,0,0
C105081,Term Insurance,1,1,0,0,0
C105082,Recurring Deposit,1,1,1,1,1
C105082,Fixed Deposit,1,0,0,0,0
C105082,Premium Banking Account,1,0,0,0,0
C105083,Fuel Credit Card,1,1,0,0,0
C105084,Travel Credit Card,1,1,1,0,0
C105084,Cashback Credit Card,1,0,0,0,0
C105084,Fixed Deposit,1,1,0,0,0
C105084,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105085,Home Loan,1,0,0,0,0
C105085,Personal Loan,1,1,0,0,0
C105085,Premium Banking Account,1,1,1,0,0
C105085,Fixed Deposit,1,0,0,0,0
C105086,Cashback Credit Card,1,0,0,0,0
C105086,Term Insurance,1,0,0,0,0
C105087,Home Loan,1,1,0,0,0
C105087,Travel Credit Card,1,1,0,0,0
C105087,Recurring Deposit,1,0,0,0,0
C105088,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105088,Recurring Deposit,1,0,0,0,0
C105088,Home Loan,1,1,0,0,0
C105088,Cashback Credit Card,1,1,0,0,0
C105088,Personal Loan,1,0,0,0,0
C105089,Personal Loan,1,0,0,0,0
C105090,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105090,Fixed Deposit,1,1,1,1,0
C105091,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105092,Premium Banking Account,1,1,0,0,0
C105092,Fuel Credit Card,1,0,0,0,0
C105092,Personal Loan,1,1,0,0,0
C105093,Personal Loan,1,1,0,0,0
C105093,Home Loan,1,0,0,0,0
C105093,Premium Credit Card,1,1,0,0,0
C105094,Fuel Credit Card,1,0,0,0,0
C105094,Fixed Deposit,1,0,0,0,0
C105094,Term Insurance,1,0,0,0,0
C105095,Fixed Deposit,1,0,0,0,0
C105095,Premium Credit Card,1,0,0,0,0
C105096,Premium Banking Account,1,0,0,0,0
C105096,Home Loan,1,0,0,0,0
C105096,Term Insurance,1,1,0,0,0
C105096,Recurring Deposit,1,0,0,0,0
C105096,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105097,Fuel Credit Card,1,1,1,1,1
C105097,Premium Banking Account,1,1,0,0,0
C105098,Travel Credit Card,1,0,0,0,0
C105099,Personal Loan,1,1,1,1,1
C105099,Recurring Deposit,1,1,1,1,1
C105099,Premium Banking Account,1,0,0,0,0
C105099,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105100,Home Loan,1,1,0,0,0
C105100,Personal Loan,1,0,0,0,0
C105101,Personal Loan,1,0,0,0,0
C105101,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105101,Travel Credit Card,1,0,0,0,0
C105101,Fuel Credit Card,1,1,0,0,0
C105101,Premium Credit Card,1,1,0,0,0
C105102,Cashback Credit Card,1,1,0,0,0
C105102,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105103,Term Insurance,1,1,0,0,0
C105103,Premium Credit Card,1,1,1,1,0
C105103,Premium Banking Account,1,1,0,0,0
C105103,Fixed Deposit,1,1,0,0,0
C105103,Travel Credit Card,1,0,0,0,0
C105104,Recurring Deposit,1,0,0,0,0
C105105,Fixed Deposit,1,1,0,0,0
C105105,Recurring Deposit,1,0,0,0,0
C105106,Personal Loan,1,0,0,0,0
C105106,Premium Banking Account,1,1,1,1,0
C105107,Cashback Credit Card,1,1,1,1,1
C105107,Travel Credit Card,1,1,0,0,0
C105108,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105108,Fuel Credit Card,1,0,0,0,0
C105108,Recurring Deposit,1,1,1,0,0
C105108,Premium Credit Card,1,1,0,0,0
C105109,Personal Loan,1,0,0,0,0
C105110,Travel Credit Card,1,0,0,0,0
C105111,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105111,Fuel Credit Card,1,1,0,0,0
C105111,Term Insurance,1,1,0,0,0
C105111,Recurring Deposit,1,0,0,0,0
C105112,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105112,Cashback Credit Card,1,0,0,0,0
C105112,Travel Credit Card,1,0,0,0,0
C105112,Premium Banking Account,1,1,0,0,0
C105112,Term Insurance,1,1,0,0,0
C105113,Travel Credit Card,1,1,0,0,0
C105113,Fixed Deposit,1,1,0,0,0
C105113,Personal Loan,1,0,0,0,0
C105113,Premium Banking Account,1,0,0,0,0
C105113,Cashback Credit Card,1,0,0,0,0
C105114,Personal Loan,1,1,1,0,0
C105114,Fuel Credit Card,1,0,0,0,0
C105114,Recurring Deposit,1,1,0,0,0
C105114,Premium Credit Card,1,1,1,1,0
C105114,Fixed Deposit,1,0,0,0,0
C105115,Home Loan,1,0,0,0,0
C105115,Premium Banking Account,1,1,0,0,0
C105118,Term Insurance,1,1,1,0,0
C105118,Premium Credit Card,1,1,1,1,1
C105118,Personal Loan,1,0,0,0,0
C105119,Premium Credit Card,1,1,0,0,0
C105119,Premium Banking Account,1,0,0,0,0
C105119,Fixed Deposit,1,1,0,0,0
C105120,Travel Credit Card,1,0,0,0,0
C105120,Personal Loan,1,0,0,0,0
C105120,Recurring Deposit,1,1,1,0,0
C105120,Fixed Deposit,1,1,1,1,0
C105120,Premium Banking Account,1,1,0,0,0
C105121,Cashback Credit Card,1,1,0,0,0
C105121,Premium Credit Card,1,1,0,0,0
C105122,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105122,Travel Credit Card,1,0,0,0,0
C105122,Personal Loan,1,1,0,0,0
C105122,Term Insurance,1,1,0,0,0
C105122,Cashback Credit Card,1,1,0,0,0
C105123,Home Loan,1,1,1,1,1
C105123,Term Insurance,1,1,1,0,0
C105123,Personal Loan,1,0,0,0,0
C105125,Fixed Deposit,1,0,0,0,0
C105125,Cashback Credit Card,1,1,1,1,0
C105125,Recurring Deposit,1,0,0,0,0
C105126,Premium Banking Account,1,1,1,1,1
C105128,Home Loan,1,1,1,1,1
C105129,Home Loan,1,0,0,0,0
C105131,Cashback Credit Card,1,1,0,0,0
C105132,Cashback Credit Card,1,0,0,0,0
C105132,Travel Credit Card,1,0,0,0,0
C105132,Premium Credit Card,1,0,0,0,0
C105132,Recurring Deposit,1,0,0,0,0
C105132,Fuel Credit Card,1,0,0,0,0
C105133,Recurring Deposit,1,0,0,0,0
C105134,Home Loan,1,0,0,0,0
C105134,Premium Credit Card,1,0,0,0,0
C105135,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105135,Premium Banking Account,1,0,0,0,0
C105136,Travel Credit Card,1,0,0,0,0
C105136,Premium Banking Account,1,0,0,0,0
C105136,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C105136,Premium Credit Card,1,0,0,0,0
C105137,Term Insurance,1,0,0,0,0
C105138,Travel Credit Card,1,0,0,0,0
C105138,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105139,Premium Credit Card,1,0,0,0,0
C105139,Personal Loan,1,1,1,1,1
C105140,Premium Banking Account,1,1,0,0,0
C105140,Fixed Deposit,1,1,1,0,0
C105140,Premium Credit Card,1,1,0,0,0
C105143,Fuel Credit Card,1,0,0,0,0
C105143,Personal Loan,1,1,1,1,1
C105143,Recurring Deposit,1,0,0,0,0
C105143,Premium Credit Card,1,1,0,0,0
C105143,Fixed Deposit,1,1,1,1,1
C105144,Term Insurance,1,1,0,0,0
C105144,Home Loan,1,1,1,1,1
C105144,Premium Credit Card,1,0,0,0,0
C105145,Travel Credit Card,1,1,0,0,0
C105145,Fixed Deposit,1,1,1,0,0
C105145,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105146,Fuel Credit Card,1,1,1,1,1
C105146,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C105146,Term Insurance,1,0,0,0,0
C105146,Recurring Deposit,1,1,1,1,1
C105146,Home Loan,1,1,0,0,0
C105147,Recurring Deposit,1,1,0,0,0
C105147,Fuel Credit Card,1,1,1,1,1
C105147,Travel Credit Card,1,0,0,0,0
C105147,Personal Loan,1,1,0,0,0
C105148,Home Loan,1,1,0,0,0
C105148,Travel Credit Card,1,0,0,0,0
C105149,Cashback Credit Card,1,0,0,0,0
C105149,Fixed Deposit,1,1,0,0,0
C105150,Travel Credit Card,1,1,0,0,0
C105150,Personal Loan,1,0,0,0,0
C105150,Premium Credit Card,1,0,0,0,0
C105151,Premium Credit Card,1,1,0,0,0
C105151,Home Loan,1,1,0,0,0
C105151,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105151,Fixed Deposit,1,0,0,0,0
C105151,Cashback Credit Card,1,1,0,0,0
C105152,Recurring Deposit,1,1,0,0,0
C105152,Home Loan,1,1,0,0,0
C105152,Premium Credit Card,1,0,0,0,0
C105152,Fixed Deposit,1,1,0,0,0
C105153,Home Loan,1,1,0,0,0
C105154,Recurring Deposit,1,0,0,0,0
C105154,Investment Plan (Mutual Fund SIP),1,1,1,0,0
C105155,Fuel Credit Card,1,1,0,0,0
C105155,Home Loan,1,1,0,0,0
C105155,Term Insurance,1,0,0,0,0
C105155,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105155,Premium Banking Account,1,0,0,0,0
C105156,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105156,Term Insurance,1,0,0,0,0
C105156,Recurring Deposit,1,1,1,1,1
C105158,Fuel Credit Card,1,1,0,0,0
C105158,Travel Credit Card,1,0,0,0,0
C105158,Fixed Deposit,1,0,0,0,0
C105158,Recurring Deposit,1,0,0,0,0
C105158,Personal Loan,1,0,0,0,0
C105159,Term Insurance,1,0,0,0,0
C105159,Personal Loan,1,1,0,0,0
C105159,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105160,Recurring Deposit,1,0,0,0,0
C105160,Premium Banking Account,1,0,0,0,0
C105160,Cashback Credit Card,1,1,0,0,0
C105161,Fuel Credit Card,1,1,0,0,0
C105161,Travel Credit Card,1,1,1,0,0
C105162,Recurring Deposit,1,0,0,0,0
C105162,Cashback Credit Card,1,1,1,0,0
C105163,Cashback Credit Card,1,0,0,0,0
C105163,Premium Credit Card,1,1,1,1,1
C105163,Travel Credit Card,1,1,0,0,0
C105163,Personal Loan,1,0,0,0,0
C105163,Home Loan,1,1,0,0,0
C105164,Travel Credit Card,1,0,0,0,0
C105164,Home Loan,1,1,1,1,1
C105164,Premium Credit Card,1,1,1,1,1
C105166,Fuel Credit Card,1,1,0,0,0
C105166,Travel Credit Card,1,0,0,0,0
C105168,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C105168,Fixed Deposit,1,0,0,0,0
C105168,Personal Loan,1,0,0,0,0
C105168,Premium Banking Account,1,0,0,0,0
C105168,Home Loan,1,1,0,0,0
C105170,Fixed Deposit,1,0,0,0,0
C105170,Fuel Credit Card,1,0,0,0,0
C105170,Home Loan,1,1,0,0,0
C105170,Recurring Deposit,1,1,1,1,1
C105171,Fixed Deposit,1,0,0,0,0
C105171,Travel Credit Card,1,1,0,0,0
C105171,Personal Loan,1,1,0,0,0
C105171,Fuel Credit Card,1,1,1,1,1
C105172,Fixed Deposit,1,0,0,0,0
C105172,Travel Credit Card,1,0,0,0,0
C105172,Term Insurance,1,0,0,0,0
C105173,Fixed Deposit,1,1,1,0,0
C105173,Premium Credit Card,1,1,0,0,0
C105173,Recurring Deposit,1,1,0,0,0
C105173,Personal Loan,1,1,0,0,0
C105173,Travel Credit Card,1,1,0,0,0
C105174,Premium Banking Account,1,1,0,0,0
C105174,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105174,Premium Credit Card,1,0,0,0,0
C105174,Personal Loan,1,0,0,0,0
C105174,Recurring Deposit,1,0,0,0,0
C105176,Premium Credit Card,1,1,0,0,0
C105176,Premium Banking Account,1,0,0,0,0
C105176,Fixed Deposit,1,1,1,1,1
C105176,Home Loan,1,1,1,1,1
C105179,Premium Banking Account,1,0,0,0,0
C105179,Fixed Deposit,1,0,0,0,0
C105179,Travel Credit Card,1,1,1,0,0
C105180,Home Loan,1,1,0,0,0
C105180,Personal Loan,1,1,1,0,0
C105180,Premium Banking Account,1,0,0,0,0
C105181,Fuel Credit Card,1,0,0,0,0
C105181,Premium Credit Card,1,0,0,0,0
C105181,Fixed Deposit,1,0,0,0,0
C105182,Cashback Credit Card,1,0,0,0,0
C105182,Recurring Deposit,1,1,1,0,0
C105183,Home Loan,1,1,1,0,0
C105183,Travel Credit Card,1,1,0,0,0
C105184,Cashback Credit Card,1,1,1,1,1
C105185,Premium Banking Account,1,0,0,0,0
C105185,Fuel Credit Card,1,0,0,0,0
C105185,Term Insurance,1,1,0,0,0
C105185,Fixed Deposit,1,1,0,0,0
C105185,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105186,Fixed Deposit,1,0,0,0,0
C105186,Term Insurance,1,1,0,0,0
C105187,Premium Banking Account,1,0,0,0,0
C105187,Term Insurance,1,1,0,0,0
C105187,Fuel Credit Card,1,0,0,0,0
C105187,Fixed Deposit,1,1,0,0,0
C105187,Recurring Deposit,1,1,0,0,0
C105188,Personal Loan,1,0,0,0,0
C105188,Fixed Deposit,1,1,0,0,0
C105188,Travel Credit Card,1,0,0,0,0
C105190,Travel Credit Card,1,1,1,1,1
C105190,Recurring Deposit,1,1,1,1,1
C105190,Term Insurance,1,1,0,0,0
C105191,Premium Credit Card,1,0,0,0,0
C105191,Travel Credit Card,1,0,0,0,0
C105191,Recurring Deposit,1,0,0,0,0
C105191,Cashback Credit Card,1,1,1,0,0
C105191,Term Insurance,1,0,0,0,0
C105192,Premium Credit Card,1,1,0,0,0
C105192,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105192,Home Loan,1,1,0,0,0
C105194,Home Loan,1,1,1,1,1
C105195,Home Loan,1,1,1,1,0
C105195,Premium Banking Account,1,1,1,0,0
C105195,Recurring Deposit,1,0,0,0,0
C105195,Cashback Credit Card,1,1,1,0,0
C105196,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105196,Home Loan,1,0,0,0,0
C105196,Fixed Deposit,1,1,1,1,1
C105196,Term Insurance,1,1,0,0,0
C105196,Premium Banking Account,1,1,1,1,1
C105197,Fuel Credit Card,1,0,0,0,0
C105197,Premium Credit Card,1,0,0,0,0
C105197,Fixed Deposit,1,0,0,0,0
C105197,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105197,Travel Credit Card,1,1,0,0,0
C105198,Premium Credit Card,1,0,0,0,0
C105198,Term Insurance,1,0,0,0,0
C105198,Travel Credit Card,1,1,0,0,0
C105198,Personal Loan,1,0,0,0,0
C105198,Home Loan,1,1,1,1,1
C105199,Premium Banking Account,1,1,1,1,1
C105200,Premium Banking Account,1,0,0,0,0
C105201,Fuel Credit Card,1,1,1,0,0
C105201,Premium Credit Card,1,1,1,0,0
C105201,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105201,Travel Credit Card,1,0,0,0,0
C105202,Travel Credit Card,1,0,0,0,0
C105203,Fixed Deposit,1,1,0,0,0
C105204,Premium Credit Card,1,1,0,0,0
C105204,Recurring Deposit,1,0,0,0,0
C105205,Term Insurance,1,1,0,0,0
C105205,Cashback Credit Card,1,1,0,0,0
C105206,Personal Loan,1,1,1,1,1
C105206,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105206,Fixed Deposit,1,0,0,0,0
C105206,Fuel Credit Card,1,1,1,1,1
C105207,Term Insurance,1,1,0,0,0
C105207,Travel Credit Card,1,1,0,0,0
C105207,Fixed Deposit,1,1,1,1,1
C105207,Recurring Deposit,1,1,1,1,1
C105207,Fuel Credit Card,1,1,0,0,0
C105208,Premium Banking Account,1,1,1,1,1
C105208,Term Insurance,1,1,1,1,0
C105208,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105208,Personal Loan,1,1,0,0,0
C105209,Recurring Deposit,1,0,0,0,0
C105209,Home Loan,1,1,1,1,1
C105209,Travel Credit Card,1,1,0,0,0
C105209,Fixed Deposit,1,0,0,0,0
C105209,Premium Banking Account,1,1,1,0,0
C105210,Premium Credit Card,1,1,0,0,0
C105210,Personal Loan,1,0,0,0,0
C105210,Term Insurance,1,1,1,1,1
C105210,Fuel Credit Card,1,0,0,0,0
C105211,Fixed Deposit,1,0,0,0,0
C105211,Premium Credit Card,1,0,0,0,0
C105211,Recurring Deposit,1,1,1,0,0
C105212,Recurring Deposit,1,1,1,1,0
C105212,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C105212,Premium Credit Card,1,0,0,0,0
C105212,Home Loan,1,1,0,0,0
C105212,Premium Banking Account,1,1,1,0,0
C105215,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105215,Premium Credit Card,1,0,0,0,0
C105215,Cashback Credit Card,1,0,0,0,0
C105217,Premium Credit Card,1,0,0,0,0
C105218,Premium Banking Account,1,1,0,0,0
C105218,Personal Loan,1,0,0,0,0
C105218,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105219,Cashback Credit Card,1,1,1,1,1
C105219,Recurring Deposit,1,0,0,0,0
C105219,Premium Credit Card,1,1,0,0,0
C105220,Fixed Deposit,1,0,0,0,0
C105220,Premium Credit Card,1,0,0,0,0
C105220,Fuel Credit Card,1,0,0,0,0
C105220,Personal Loan,1,1,1,0,0
C105221,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105222,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105222,Cashback Credit Card,1,0,0,0,0
C105222,Home Loan,1,0,0,0,0
C105223,Premium Credit Card,1,0,0,0,0
C105223,Cashback Credit Card,1,1,1,0,0
C105223,Travel Credit Card,1,1,0,0,0
C105223,Home Loan,1,1,0,0,0
C105223,Personal Loan,1,0,0,0,0
C105224,Premium Banking Account,1,0,0,0,0
C105224,Fixed Deposit,1,1,1,1,1
C105224,Fuel Credit Card,1,0,0,0,0
C105224,Term Insurance,1,1,0,0,0
C105225,Personal Loan,1,1,1,0,0
C105225,Travel Credit Card,1,0,0,0,0
C105228,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105229,Premium Credit Card,1,0,0,0,0
C105229,Fuel Credit Card,1,1,0,0,0
C105229,Term Insurance,1,1,1,1,1
C105229,Recurring Deposit,1,1,1,1,1
C105230,Term Insurance,1,1,0,0,0
C105231,Premium Banking Account,1,0,0,0,0
C105231,Travel Credit Card,1,1,1,0,0
C105231,Premium Credit Card,1,1,0,0,0
C105233,Personal Loan,1,1,0,0,0
C105234,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105234,Recurring Deposit,1,1,1,0,0
C105234,Premium Banking Account,1,1,1,0,0
C105234,Premium Credit Card,1,0,0,0,0
C105234,Travel Credit Card,1,1,1,1,1
C105235,Fixed Deposit,1,1,1,1,1
C105235,Travel Credit Card,1,0,0,0,0
C105235,Premium Banking Account,1,1,0,0,0
C105235,Term Insurance,1,1,0,0,0
C105236,Recurring Deposit,1,1,0,0,0
C105236,Personal Loan,1,1,1,1,1
C105236,Home Loan,1,1,1,1,1
C105236,Fuel Credit Card,1,1,0,0,0
C105237,Cashback Credit Card,1,0,0,0,0
C105237,Premium Banking Account,1,1,1,1,1
C105237,Fixed Deposit,1,0,0,0,0
C105238,Term Insurance,1,0,0,0,0
C105239,Premium Banking Account,1,0,0,0,0
C105239,Home Loan,1,0,0,0,0
C105239,Fuel Credit Card,1,0,0,0,0
C105239,Cashback Credit Card,1,1,0,0,0
C105239,Term Insurance,1,1,0,0,0
C105240,Fuel Credit Card,1,1,0,0,0
C105240,Term Insurance,1,1,0,0,0
C105240,Personal Loan,1,1,1,0,0
C105240,Travel Credit Card,1,1,0,0,0
C105241,Travel Credit Card,1,0,0,0,0
C105241,Fixed Deposit,1,1,0,0,0
C105242,Fuel Credit Card,1,1,0,0,0
C105242,Recurring Deposit,1,1,1,1,1
C105243,Fuel Credit Card,1,0,0,0,0
C105244,Term Insurance,1,1,1,1,1
C105244,Cashback Credit Card,1,0,0,0,0
C105244,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105244,Fixed Deposit,1,1,1,0,0
C105244,Home Loan,1,1,1,1,0
C105245,Home Loan,1,1,0,0,0
C105245,Premium Banking Account,1,0,0,0,0
C105245,Cashback Credit Card,1,0,0,0,0
C105246,Cashback Credit Card,1,1,1,1,1
C105246,Premium Banking Account,1,1,0,0,0
C105246,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C105247,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105248,Personal Loan,1,1,0,0,0
C105250,Premium Credit Card,1,1,0,0,0
C105250,Fuel Credit Card,1,1,0,0,0
C105251,Fixed Deposit,1,0,0,0,0
C105252,Personal Loan,1,1,0,0,0
C105252,Fixed Deposit,1,1,0,0,0
C105253,Recurring Deposit,1,0,0,0,0
C105253,Home Loan,1,0,0,0,0
C105253,Travel Credit Card,1,1,1,1,1
C105253,Premium Banking Account,1,0,0,0,0
C105254,Premium Banking Account,1,0,0,0,0
C105255,Premium Credit Card,1,0,0,0,0
C105255,Fuel Credit Card,1,1,1,1,1
C105255,Cashback Credit Card,1,0,0,0,0
C105255,Personal Loan,1,0,0,0,0
C105255,Term Insurance,1,1,0,0,0
C105256,Fixed Deposit,1,1,1,1,1
C105256,Fuel Credit Card,1,1,0,0,0
C105256,Personal Loan,1,0,0,0,0
C105257,Travel Credit Card,1,1,0,0,0
C105257,Term Insurance,1,0,0,0,0
C105258,Home Loan,1,1,1,1,1
C105259,Recurring Deposit,1,1,0,0,0
C105260,Cashback Credit Card,1,1,1,1,1
C105260,Fuel Credit Card,1,1,0,0,0
C105260,Premium Credit Card,1,0,0,0,0
C105261,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105262,Cashback Credit Card,1,1,0,0,0
C105262,Travel Credit Card,1,0,0,0,0
C105262,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105264,Premium Credit Card,1,0,0,0,0
C105264,Term Insurance,1,1,1,1,1
C105265,Fixed Deposit,1,0,0,0,0
C105265,Term Insurance,1,1,0,0,0
C105265,Recurring Deposit,1,1,1,1,1
C105265,Premium Credit Card,1,0,0,0,0
C105266,Fixed Deposit,1,1,0,0,0
C105266,Premium Banking Account,1,0,0,0,0
C105267,Recurring Deposit,1,0,0,0,0
C105267,Fixed Deposit,1,0,0,0,0
C105267,Travel Credit Card,1,1,0,0,0
C105267,Premium Banking Account,1,0,0,0,0
C105268,Recurring Deposit,1,0,0,0,0
C105268,Fixed Deposit,1,0,0,0,0
C105268,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105268,Personal Loan,1,1,0,0,0
C105269,Premium Credit Card,1,0,0,0,0
C105269,Fixed Deposit,1,0,0,0,0
C105270,Travel Credit Card,1,1,1,1,1
C105270,Term Insurance,1,0,0,0,0
C105270,Cashback Credit Card,1,0,0,0,0
C105270,Fuel Credit Card,1,0,0,0,0
C105271,Premium Banking Account,1,1,1,1,0
C105271,Home Loan,1,1,0,0,0
C105271,Travel Credit Card,1,1,0,0,0
C105273,Cashback Credit Card,1,0,0,0,0
C105274,Home Loan,1,1,0,0,0
C105274,Fuel Credit Card,1,0,0,0,0
C105274,Recurring Deposit,1,0,0,0,0
C105274,Investment Plan (Mutual Fund SIP),1,1,1,0,0
C105274,Term Insurance,1,1,1,0,0
C105276,Fixed Deposit,1,0,0,0,0
C105277,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105277,Cashback Credit Card,1,0,0,0,0
C105277,Term Insurance,1,0,0,0,0
C105277,Home Loan,1,1,0,0,0
C105277,Personal Loan,1,1,1,0,0
C105278,Cashback Credit Card,1,1,0,0,0
C105278,Home Loan,1,1,0,0,0
C105278,Personal Loan,1,0,0,0,0
C105278,Recurring Deposit,1,0,0,0,0
C105278,Fuel Credit Card,1,1,0,0,0
C105280,Personal Loan,1,1,1,0,0
C105281,Recurring Deposit,1,1,1,0,0
C105281,Cashback Credit Card,1,0,0,0,0
C105281,Premium Credit Card,1,1,0,0,0
C105281,Fixed Deposit,1,1,0,0,0
C105282,Term Insurance,1,1,1,0,0
C105284,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105285,Cashback Credit Card,1,0,0,0,0
C105285,Fixed Deposit,1,1,1,0,0
C105285,Recurring Deposit,1,0,0,0,0
C105286,Premium Banking Account,1,0,0,0,0
C105286,Term Insurance,1,1,0,0,0
C105287,Travel Credit Card,1,1,0,0,0
C105289,Premium Credit Card,1,0,0,0,0
C105289,Term Insurance,1,0,0,0,0
C105289,Investment Plan (Mutual Fund SIP),1,1,1,1,1
C105290,Term Insurance,1,0,0,0,0
C105290,Home Loan,1,1,1,1,1
C105290,Personal Loan,1,1,1,1,1
C105290,Recurring Deposit,1,0,0,0,0
C105291,Fuel Credit Card,1,1,0,0,0
C105293,Fixed Deposit,1,0,0,0,0
C105293,Recurring Deposit,1,0,0,0,0
C105293,Fuel Credit Card,1,1,1,1,1
C105293,Term Insurance,1,0,0,0,0
C105293,Investment Plan (Mutual Fund SIP),1,0,0,0,0
C105295,Home Loan,1,1,1,1,1
C105295,Personal Loan,1,0,0,0,0
C105296,Premium Banking Account,1,1,0,0,0
C105296,Travel Credit Card,1,1,1,1,1
C105296,Premium Credit Card,1,1,1,0,0
C105298,Term Insurance,1,0,0,0,0
C105298,Fixed Deposit,1,1,1,0,0
C105298,Travel Credit Card,1,1,0,0,0
C105300,Premium Banking Account,1,0,0,0,0
C105301,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105303,Home Loan,1,0,0,0,0
C105303,Fixed Deposit,1,0,0,0,0
C105303,Travel Credit Card,1,0,0,0,0
C105303,Recurring Deposit,1,1,0,0,0
C105305,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105306,Investment Plan (Mutual Fund SIP),1,1,0,0,0
C105306,Fuel Credit Card,1,0,0,0,0
C105307,Travel Credit Card,1,0,0,0,0
C105308,Fuel Credit Card,1,0,0,0,0
C105308,Cashback Credit Card,1,0,0,0,0
C105308,Term Insurance,1,1,0,0,0
